Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type
2026-01-28,Zachodniopomorskie,Agricultural Fuel (liter),53.2,0.0,5.8,0.0,-308.56,Internal Expense,N/A,EXPENSE
2026-01-28,Zachodniopomorskie,Cattle Feed (kg),977.2,0.0,1.45,0.0,-1416.94,Internal Expense,N/A,EXPENSE
2026-01-28,Zachodniopomorskie,Cow Milk (HL),22.28,196.9201,89.9567,4387.38,2383.14,,Skup,INCOME
2026-01-28,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,62.7051,33.3275,313.53,146.89,Agricultural Wholesale,Skup,INCOME
2026-01-28,Zachodniopomorskie,Potatoes (Deciton),,95.6119,44.3505,2963.97,1589.1,Meat Factory,Skup,INCOME
2026-01-29,Zachodniopomorskie,Agricultural Fuel (liter),65.1,0.0,5.8,0.0,-377.58,Internal Expense,N/A,EXPENSE
2026-01-29,Zachodniopomorskie,Cattle Feed (kg),636.6,0.0,1.45,0.0,-923.07,Internal Expense,N/A,EXPENSE
2026-01-29,Zachodniopomorskie,Cow Milk (HL),16.23,194.9188,87.1563,3163.53,1748.98,Food Wholesaler,Skup,INCOME
2026-01-29,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,65.9936,35.1082,395.96,185.31,Agricultural Wholesale,Skup,INCOME
2026-01-29,Zachodniopomorskie,Potatoes (Deciton),117.0,98.3431,44.4265,11506.14,6308.24,Food Wholesaler,Skup,INCOME
2026-01-30,Zachodniopomorskie,Agricultural Fuel (liter),67.9,0.0,5.8,0.0,-393.82,Internal Expense,N/A,EXPENSE
2026-01-30,Zachodniopomorskie,Cattle Feed (kg),1285.2,0.0,1.45,0.0,-1863.54,,N/A,EXPENSE
2026-01-30,Zachodniopomorskie,Cow Milk (HL),21.22,196.5146,88.4848,4170.04,2292.39,Food Wholesaler,Skup,INCOME
2026-01-30,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,58.403,35.5819,350.42,136.93,Processing Plant,Skup,INCOME
2026-01-31,Zachodniopomorskie,Agricultural Fuel (liter),104.0,0.0,5.8,0.0,-603.2,Internal Expense,N/A,EXPENSE
2026-01-31,Zachodniopomorskie,Cattle Feed (kg),1377.5,0.0,1.45,0.0,-1997.38,Internal Expense,N/A,EXPENSE
2026-01-31,Zachodniopomorskie,Cow Milk (HL),21.13,207.2328,88.9548,4378.83,2499.22,Agricultural Wholesale,Skup,INCOME
2026-01-31,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,64.5362,33.0692,258.14,125.86,Processing Plant,Skup,INCOME
2026-01-31,Zachodniopomorskie,Potatoes (Deciton),12.0,252.5565,42.12,3030.68,2525.24,Farmer's Market,RHD,INCOME
2026-02-01,Zachodniopomorskie,Excise Tax Refund - Fuel,1.0,5692.5,0.0,5692.5,5692.5,Internal Expense,N/A,INCOME
2026-02-01,Zachodniopomorskie,Stable Box Rent (Horses),19.0,1326.8965,268.1301,25211.03,20116.56,Equestrian Club,B2B,INCOME
2026-02-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,-10000.0,-15000.0,Internal Expense,N/A,EXPENSE
2026-02-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,2304.0,0.0,-2304.0,Internal Expense,N/A,EXPENSE
2026-02-01,Zachodniopomorskie,Agricultural Fuel (liter),85.3,0.0,5.8,0.0,-494.74,Internal Expense,N/A,EXPENSE
2026-02-01,Zachodniopomorskie,Cattle Feed (kg),858.1,0.0,1.45,0.0,-1244.24,Internal Expense,N/A,EXPENSE
2026-02-01,Zachodniopomorskie,Cow Milk (HL),13.87,199.7407,87.4052,22770.4,1558.09,Agricultural Wholesale,Skup,INCOME
2026-02-01,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.8784,35.2405,263.51,122.55,Processing Plant,Skup,INCOME
2026-02-01,Zachodniopomorskie,Potatoes (Deciton),85.0,97.0139,45.2553,8246.18,4399.48,Food Wholesaler,Skup,INCOME
2026-02-02,Zachodniopomorskie,Agricultural Fuel (liter),80.9,0.0,5.8,0.0,-469.22,,N/A,EXPENSE
2026-02-02,Zachodniopomorskie,Cattle Feed (kg),1419.3,0.0,1.45,20000.0,-2057.98,,N/A,EXPENSE
2026-02-02,Zachodniopomorskie,Cow Milk (HL),15.69,207.5619,91.3066,3256.65,1824.05,Processing Plant,Skup,INCOME
2026-02-02,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,84.3365,35.7623,84.34,48.58,Eco-Shop,RHD,INCOME
2026-02-02,Zachodniopomorskie,Potatoes (Deciton),60.0,86.4114,39.5121,5184.68,2813.95,Processing Plant,Skup,INCOME
2026-02-03,Zachodniopomorskie,Agricultural Fuel (liter),77.3,0.0,5.8,0.0,-448.34,Internal Expense,N/A,EXPENSE
2026-02-03,Zachodniopomorskie,Cattle Feed (kg),1399.6,0.0,1.45,0.0,-2029.42,Internal Expense,N/A,EXPENSE
2026-02-03,Zachodniopomorskie,Cow Milk (HL),17.44,203.2138,81.1651,3544.05,2128.53,Agricultural Wholesale,Skup,INCOME
2026-02-03,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.7491,33.4899,293.75,126.3,Processing Plant,Skup,INCOME
2026-02-03,Zachodniopomorskie,Potatoes (Deciton),63.0,99.2548,42.9034,6253.05,3550.14,Food Wholesaler,Skup,INCOME
2026-02-04,Zachodniopomorskie,Agricultural Fuel (liter),60.9,0.0,5.8,-10000.0,-353.22,Internal Expense,N/A,EXPENSE
2026-02-04,Zachodniopomorskie,Cattle Feed (kg),680.5,0.0,1.45,0.0,-986.73,Internal Expense,N/A,EXPENSE
2026-02-04,Zachodniopomorskie,Cow Milk (HL),18.65,198.4841,91.0332,3701.73,2003.96,Meat Factory,Skup,INCOME
2026-02-04,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,64.9505,33.3548,389.7,189.57,Food Wholesaler,Skup,INCOME
2026-02-05,Zachodniopomorskie,Agricultural Fuel (liter),84.4,0.0,5.8,0.0,-489.52,Internal Expense,N/A,EXPENSE
2026-02-05,Zachodniopomorskie,Cattle Feed (kg),1428.0,0.0,1.45,0.0,-2070.6,,N/A,EXPENSE
2026-02-05,Zachodniopomorskie,Cow Milk (HL),18.55,189.231,88.0605,3510.24,1876.72,Meat Factory,Skup,INCOME
2026-02-05,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,58.8904,35.4556,235.56,93.74,Agricultural Wholesale,Skup,INCOME
2026-02-06,Zachodniopomorskie,Agricultural Fuel (liter),109.7,0.0,5.8,0.0,-636.26,Internal Expense,N/A,EXPENSE
2026-02-06,Zachodniopomorskie,Cattle Feed (kg),663.7,0.0,1.45,0.0,-962.37,Internal Expense,N/A,EXPENSE
2026-02-06,Zachodniopomorskie,Cow Milk (HL),19.73,193.6835,85.9153,3821.38,2126.27,Food Wholesaler,Skup,INCOME
2026-02-06,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,89.4321,34.4268,89.43,55.0,,RHD,INCOME
2026-02-06,Zachodniopomorskie,Potatoes (Deciton),43.0,98.8167,42.624,4249.12,2416.29,Processing Plant,Skup,INCOME
2026-02-07,Zachodniopomorskie,Agricultural Fuel (liter),44.7,0.0,5.8,0.0,-259.26,Internal Expense,N/A,EXPENSE
2026-02-07,Zachodniopomorskie,Cattle Feed (kg),1221.7,0.0,1.45,0.0,-1771.46,Internal Expense,N/A,EXPENSE
2026-02-07,Zachodniopomorskie,Cow Milk (HL),15.11,197.1723,82.2796,2979.27,1736.03,Food Wholesaler,Skup,INCOME
2026-02-07,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.7055,35.4159,176.12,69.87,Food Wholesaler,Skup,INCOME
2026-02-08,Zachodniopomorskie,Agricultural Fuel (liter),119.2,0.0,5.8,0.0,-691.36,Internal Expense,N/A,EXPENSE
2026-02-08,Zachodniopomorskie,Cattle Feed (kg),1140.0,0.0,1.45,0.0,-1653.0,Internal Expense,N/A,EXPENSE
2026-02-08,Zachodniopomorskie,Cow Milk (HL),14.23,192.9516,88.641,2745.7,1484.34,Meat Factory,Skup,INCOME
2026-02-08,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,64.7865,32.789,259.15,127.99,Processing Plant,Skup,INCOME
2026-02-08,Zachodniopomorskie,Potatoes (Deciton),15.0,247.4065,45.0169,3711.1,3035.85,,RHD,INCOME
2026-02-09,Zachodniopomorskie,Agricultural Fuel (liter),52.3,0.0,5.8,0.0,-303.34,Internal Expense,N/A,EXPENSE
2026-02-09,Zachodniopomorskie,Cattle Feed (kg),587.4,0.0,1.45,0.0,-851.73,Internal Expense,N/A,EXPENSE
2026-02-09,Zachodniopomorskie,Cow Milk (HL),18.78,198.2708,87.1172,3723.53,2087.47,Meat Factory,Skup,INCOME
2026-02-09,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,88.3126,36.3379,20176.63,103.95,Private Individual,RHD,INCOME
2026-02-10,Zachodniopomorskie,Agricultural Fuel (liter),46.1,0.0,5.8,0.0,-267.38,Internal Expense,N/A,EXPENSE
2026-02-10,Zachodniopomorskie,Cattle Feed (kg),969.5,0.0,1.45,0.0,-1405.77,Internal Expense,N/A,EXPENSE
2026-02-10,Zachodniopomorskie,Cow Milk (HL),22.77,195.8184,82.2752,4458.78,2585.37,Food Wholesaler,Skup,INCOME
2026-02-10,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,60.0348,35.5967,180.1,73.31,Agricultural Wholesale,Skup,INCOME
2026-02-11,Zachodniopomorskie,Agricultural Fuel (liter),48.5,0.0,5.8,-10000.0,-281.3,Internal Expense,N/A,EXPENSE
2026-02-11,Zachodniopomorskie,Cattle Feed (kg),1025.5,0.0,1.45,0.0,-1486.97,Internal Expense,N/A,EXPENSE
2026-02-11,Zachodniopomorskie,Cow Milk (HL),16.05,199.9108,84.1647,3208.57,1857.73,Agricultural Wholesale,Skup,INCOME
2026-02-11,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,85.0457,31.6922,170.09,106.71,Local Restaurant,RHD,INCOME
2026-02-11,Zachodniopomorskie,Potatoes (Deciton),115.0,100.1819,43.124,11520.92,6561.66,Agricultural Wholesale,Skup,INCOME
2026-02-12,Zachodniopomorskie,Agricultural Fuel (liter),105.5,0.0,5.8,0.0,-611.9,,N/A,EXPENSE
2026-02-12,Zachodniopomorskie,Cattle Feed (kg),1138.2,0.0,1.45,0.0,-1650.39,Internal Expense,N/A,EXPENSE
2026-02-12,Zachodniopomorskie,Cow Milk (HL),20.74,213.3754,80.9362,4425.41,2746.79,Food Wholesaler,Skup,INCOME
2026-02-12,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,64.3486,33.2922,386.09,186.34,Meat Factory,Skup,INCOME
2026-02-13,Zachodniopomorskie,Agricultural Fuel (liter),50.9,0.0,5.8,0.0,-295.22,Internal Expense,,EXPENSE
2026-02-13,Zachodniopomorskie,Cattle Feed (kg),960.6,0.0,1.45,0.0,-1392.87,Internal Expense,N/A,EXPENSE
2026-02-13,Zachodniopomorskie,Cow Milk (HL),16.84,195.1795,89.5565,3286.82,1778.69,Processing Plant,Skup,INCOME
2026-02-13,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.552,32.2336,178.66,81.96,Agricultural Wholesale,Skup,INCOME
2026-02-13,Zachodniopomorskie,Potatoes (Deciton),51.0,86.7389,39.427,4423.68,2412.9,Food Wholesaler,Skup,INCOME
2026-02-14,Zachodniopomorskie,Agricultural Fuel (liter),57.8,0.0,5.8,0.0,-335.24,Internal Expense,N/A,EXPENSE
2026-02-14,Zachodniopomorskie,Cattle Feed (kg),565.8,0.0,1.45,0.0,-820.41,Internal Expense,N/A,EXPENSE
2026-02-14,Zachodniopomorskie,Cow Milk (HL),19.22,217.8809,91.9817,4187.67,2419.78,Food Wholesaler,Skup,INCOME
2026-02-14,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,57.6858,35.0002,173.06,68.06,Meat Factory,Skup,INCOME
2026-02-14,Zachodniopomorskie,Potatoes (Deciton),22.0,232.2215,43.3583,5108.87,4154.99,Farmer's Market,RHD,INCOME
2026-02-15,Zachodniopomorskie,Agricultural Fuel (liter),101.8,0.0,5.8,0.0,-590.44,Internal Expense,N/A,EXPENSE
2026-02-15,Zachodniopomorskie,Cattle Feed (kg),885.6,0.0,1.45,0.0,-1284.12,Internal Expense,N/A,EXPENSE
2026-02-15,Zachodniopomorskie,Cow Milk (HL),18.41,214.2155,79.3648,3943.71,2482.6,Agricultural Wholesale,Skup,INCOME
2026-02-15,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,64.3368,31.8873,321.68,162.24,Agricultural Wholesale,Skup,INCOME
2026-02-16,Zachodniopomorskie,Agricultural Fuel (liter),50.0,0.0,5.8,0.0,-290.0,Internal Expense,N/A,EXPENSE
2026-02-16,Zachodniopomorskie,Cattle Feed (kg),662.6,0.0,1.45,0.0,-960.77,Internal Expense,N/A,EXPENSE
2026-02-16,Zachodniopomorskie,Cow Milk (HL),15.5,189.995,87.4101,2944.92,1590.06,Processing Plant,Skup,INCOME
2026-02-16,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,81.7451,31.6467,81.75,50.1,Local Restaurant,RHD,INCOME
2026-02-17,Zachodniopomorskie,Agricultural Fuel (liter),83.4,0.0,5.8,-10000.0,-483.72,Internal Expense,N/A,EXPENSE
2026-02-17,Zachodniopomorskie,Cattle Feed (kg),1197.3,0.0,1.45,0.0,-1736.08,Internal Expense,N/A,EXPENSE
2026-02-17,Zachodniopomorskie,Cow Milk (HL),20.25,207.0972,92.0317,4193.72,2330.08,Food Wholesaler,Skup,INCOME
2026-02-17,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.6591,34.9895,369.95,160.01,Meat Factory,Skup,INCOME
2026-02-18,Zachodniopomorskie,Agricultural Fuel (liter),58.3,0.0,5.8,0.0,-338.14,Internal Expense,N/A,EXPENSE
2026-02-18,Zachodniopomorskie,Cattle Feed (kg),642.1,0.0,1.45,0.0,-931.04,Internal Expense,N/A,EXPENSE
2026-02-18,Zachodniopomorskie,Cow Milk (HL),20.61,214.866,91.0873,4428.39,2551.08,Agricultural Wholesale,Skup,INCOME
2026-02-18,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,77.8629,32.2678,155.73,91.19,Private Individual,RHD,INCOME
2026-02-19,Zachodniopomorskie,Agricultural Fuel (liter),49.3,0.0,5.8,0.0,-285.94,Internal Expense,N/A,EXPENSE
2026-02-19,Zachodniopomorskie,Cattle Feed (kg),927.0,0.0,1.45,0.0,-1344.15,,N/A,EXPENSE
2026-02-19,Zachodniopomorskie,Cow Milk (HL),21.86,208.0362,81.4371,4547.67,2767.45,Meat Factory,Skup,INCOME
2026-02-19,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.9207,33.2505,247.68,114.68,Food Wholesaler,Skup,INCOME
2026-02-19,Zachodniopomorskie,Potatoes (Deciton),57.0,98.236,42.9863,5599.45,3149.23,Processing Plant,Skup,INCOME
2026-02-20,Zachodniopomorskie,Agricultural Fuel (liter),49.1,0.0,5.8,0.0,-284.78,Internal Expense,N/A,EXPENSE
2026-02-20,Zachodniopomorskie,Cattle Feed (kg),1351.5,0.0,1.45,0.0,-1959.67,Internal Expense,N/A,EXPENSE
2026-02-20,Zachodniopomorskie,Cow Milk (HL),16.08,212.6272,89.5971,3419.05,1978.33,Processing Plant,Skup,INCOME
2026-02-20,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,63.3395,32.6288,316.7,153.56,Agricultural Wholesale,Skup,INCOME
2026-02-21,Zachodniopomorskie,Agricultural Fuel (liter),83.9,0.0,5.8,0.0,-486.62,Internal Expense,N/A,EXPENSE
2026-02-21,Zachodniopomorskie,Cattle Feed (kg),1325.8,0.0,1.45,0.0,-1922.41,Internal Expense,N/A,EXPENSE
2026-02-21,Zachodniopomorskie,Cow Milk (HL),15.13,202.2283,80.6825,3059.71,1838.98,Food Wholesaler,Skup,INCOME
2026-02-21,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,79.9109,32.5959,79.91,47.31,Farmer's Market,RHD,INCOME
2026-02-22,Zachodniopomorskie,Agricultural Fuel (liter),51.1,0.0,5.8,0.0,-296.38,Internal Expense,N/A,EXPENSE
2026-02-22,Zachodniopomorskie,Cattle Feed (kg),1237.0,0.0,1.45,20000.0,-1793.65,Internal Expense,N/A,EXPENSE
2026-02-22,Zachodniopomorskie,Cow Milk (HL),19.93,195.2691,83.4381,3891.71,2228.79,Processing Plant,Skup,INCOME
2026-02-22,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,89.4191,31.6943,178.84,115.45,Local Restaurant,RHD,INCOME
2026-02-23,Zachodniopomorskie,Agricultural Fuel (liter),114.8,0.0,5.8,0.0,-665.84,Internal Expense,N/A,EXPENSE
2026-02-23,Zachodniopomorskie,Cattle Feed (kg),765.9,0.0,1.45,0.0,-1110.55,Internal Expense,N/A,EXPENSE
2026-02-23,Zachodniopomorskie,Cow Milk (HL),18.03,190.1857,88.5341,3429.05,1832.78,Processing Plant,Skup,INCOME
2026-02-23,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.4111,35.5619,166.82,95.7,Farmer's Market,RHD,INCOME
2026-02-24,Zachodniopomorskie,Agricultural Fuel (liter),101.7,0.0,5.8,-10000.0,-589.86,Internal Expense,N/A,EXPENSE
2026-02-24,Zachodniopomorskie,Cattle Feed (kg),1256.3,0.0,1.45,0.0,-1821.63,Internal Expense,N/A,EXPENSE
2026-02-24,Zachodniopomorskie,Cow Milk (HL),,196.9294,79.2707,2737.32,1635.46,Processing Plant,Skup,INCOME
2026-02-24,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,87.051,33.3752,87.05,53.67,Local Restaurant,RHD,INCOME
2026-02-25,Zachodniopomorskie,Agricultural Fuel (liter),55.4,0.0,5.8,0.0,-321.32,,N/A,EXPENSE
2026-02-25,Zachodniopomorskie,Cattle Feed (kg),1322.9,0.0,1.45,0.0,-1918.21,,N/A,EXPENSE
2026-02-25,Zachodniopomorskie,Cow Milk (HL),20.19,214.392,85.5696,4328.57,2600.92,Processing Plant,Skup,INCOME
2026-02-25,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.1237,36.8115,360.74,139.87,Meat Factory,Skup,INCOME
2026-02-26,Zachodniopomorskie,Agricultural Fuel (liter),83.6,0.0,5.8,0.0,-484.88,Internal Expense,N/A,EXPENSE
2026-02-26,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-2015.79,Internal Expense,N/A,EXPENSE
2026-02-26,Zachodniopomorskie,Cow Milk (HL),,189.9668,82.0925,2830.51,1607.33,Agricultural Wholesale,Skup,INCOME
2026-02-26,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,84.2952,33.7523,168.59,101.09,Eco-Shop,RHD,INCOME
2026-02-27,Zachodniopomorskie,Agricultural Fuel (liter),79.1,0.0,5.8,0.0,-458.78,Internal Expense,N/A,EXPENSE
2026-02-27,Zachodniopomorskie,Cattle Feed (kg),1334.3,0.0,1.45,0.0,-1934.73,Internal Expense,N/A,EXPENSE
2026-02-27,Zachodniopomorskie,Cow Milk (HL),18.45,213.4773,78.9386,3938.66,2482.24,,,INCOME
2026-02-27,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,58.4428,35.4339,233.77,92.03,Agricultural Wholesale,Skup,INCOME
2026-02-28,Zachodniopomorskie,Agricultural Fuel (liter),99.3,0.0,5.8,0.0,-575.94,Internal Expense,N/A,EXPENSE
2026-02-28,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-1870.79,Internal Expense,N/A,EXPENSE
2026-02-28,Zachodniopomorskie,Cow Milk (HL),22.52,209.1228,84.3328,4709.45,2810.28,Food Wholesaler,Skup,INCOME
2026-02-28,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,63.7239,32.7535,382.34,185.82,Agricultural Wholesale,Skup,INCOME
2026-03-01,Zachodniopomorskie,Stable Box Rent (Horses),15.0,1227.618,298.6442,18414.27,13934.61,Equestrian Club,B2B,INCOME
2026-03-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE
2026-03-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,686.0,0.0,-686.0,Internal Expense,N/A,EXPENSE
2026-03-01,Zachodniopomorskie,Agricultural Fuel (liter),91.9,0.0,5.8,0.0,-533.02,Internal Expense,N/A,EXPENSE
2026-03-01,Zachodniopomorskie,Cattle Feed (kg),1123.3,0.0,1.45,0.0,-1628.78,Internal Expense,N/A,EXPENSE
2026-03-01,Zachodniopomorskie,Cow Milk (HL),19.19,195.828,83.903,3757.94,2147.84,Processing Plant,Skup,INCOME
2026-03-01,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,65.163,33.3507,195.49,95.44,Food Wholesaler,Skup,INCOME
2026-03-02,Zachodniopomorskie,Agricultural Fuel (liter),46.7,0.0,5.8,0.0,-270.86,Internal Expense,N/A,EXPENSE
2026-03-02,Zachodniopomorskie,Cattle Feed (kg),1202.6,0.0,1.45,0.0,-1743.77,Internal Expense,N/A,EXPENSE
2026-03-02,Zachodniopomorskie,Cow Milk (HL),24.11,189.4902,88.731,4568.61,2429.31,Meat Factory,Skup,INCOME
2026-03-02,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,61.7904,33.3913,185.37,85.2,Meat Factory,Skup,INCOME
2026-03-03,Zachodniopomorskie,Agricultural Fuel (liter),92.2,0.0,5.8,0.0,-534.76,Internal Expense,N/A,EXPENSE
2026-03-03,Zachodniopomorskie,Cattle Feed (kg),894.2,0.0,1.45,0.0,-1296.59,Internal Expense,N/A,EXPENSE
2026-03-03,Zachodniopomorskie,Cow Milk (HL),24.1,197.0587,84.0106,4749.11,2724.45,Processing Plant,Skup,INCOME
2026-03-03,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,87.2996,34.1184,174.6,106.36,Farmer's Market,RHD,INCOME
2026-03-04,Zachodniopomorskie,Agricultural Fuel (liter),52.7,0.0,5.8,0.0,-305.66,Internal Expense,N/A,EXPENSE
2026-03-04,Zachodniopomorskie,Cattle Feed (kg),691.6,0.0,1.45,0.0,-1002.82,Internal Expense,N/A,EXPENSE
2026-03-04,Zachodniopomorskie,Cow Milk (HL),14.65,187.6554,89.814,2749.15,1433.37,Agricultural Wholesale,Skup,INCOME
2026-03-04,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,66.1769,31.9368,397.06,205.44,Processing Plant,Skup,INCOME
2026-03-05,Zachodniopomorskie,Agricultural Fuel (liter),103.2,0.0,5.8,0.0,-598.56,Internal Expense,N/A,EXPENSE
2026-03-05,Zachodniopomorskie,Cattle Feed (kg),1600.5,0.0,1.45,0.0,-2320.72,Internal Expense,N/A,EXPENSE
2026-03-05,Zachodniopomorskie,Cow Milk (HL),17.66,214.4633,79.1565,3787.42,2389.52,,Skup,INCOME
2026-03-05,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,86.0497,35.0823,172.1,101.94,Farmer's Market,RHD,INCOME
2026-03-06,Zachodniopomorskie,Agricultural Fuel (liter),63.2,0.0,5.8,0.0,-366.56,Internal Expense,N/A,EXPENSE
2026-03-06,Zachodniopomorskie,Cattle Feed (kg),811.6,0.0,1.45,0.0,-1176.82,Internal Expense,N/A,EXPENSE
2026-03-06,Zachodniopomorskie,Cow Milk (HL),21.91,197.4099,80.0984,24325.25,2570.29,Processing Plant,Skup,INCOME
2026-03-06,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,66.3609,35.4796,199.08,92.64,Agricultural Wholesale,Skup,INCOME
2026-03-07,Zachodniopomorskie,Agricultural Fuel (liter),100.5,0.0,5.8,0.0,-582.9,Internal Expense,N/A,EXPENSE
2026-03-07,Zachodniopomorskie,Cattle Feed (kg),836.2,0.0,1.45,0.0,-1212.49,Internal Expense,N/A,EXPENSE
2026-03-07,Zachodniopomorskie,Cow Milk (HL),14.9,200.1398,89.1938,2982.08,1653.09,Processing Plant,Skup,INCOME
2026-03-07,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.3063,36.7352,291.53,107.85,Food Wholesaler,Skup,INCOME
2026-03-08,Zachodniopomorskie,Agricultural Fuel (liter),63.4,0.0,5.8,0.0,-367.72,,N/A,EXPENSE
2026-03-08,Zachodniopomorskie,Cattle Feed (kg),742.1,0.0,1.45,0.0,-1076.05,Internal Expense,N/A,EXPENSE
2026-03-08,Zachodniopomorskie,Cow Milk (HL),25.53,201.6421,82.6372,5147.92,3038.19,Meat Factory,Skup,INCOME
2026-03-08,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,89.5708,32.5071,89.57,57.06,Local Restaurant,RHD,INCOME
2026-03-09,Zachodniopomorskie,Agricultural Fuel (liter),49.3,0.0,5.8,0.0,-285.94,Internal Expense,N/A,EXPENSE
2026-03-09,Zachodniopomorskie,Cattle Feed (kg),1198.2,0.0,1.45,0.0,-1737.39,,N/A,EXPENSE
2026-03-09,Zachodniopomorskie,Cow Milk (HL),21.06,188.9986,80.6361,3980.31,2282.11,Processing Plant,Skup,INCOME
2026-03-09,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.5901,33.1762,167.18,100.83,Farmer's Market,RHD,INCOME
2026-03-10,Zachodniopomorskie,Agricultural Fuel (liter),118.8,0.0,5.8,0.0,-689.04,Internal Expense,N/A,EXPENSE
2026-03-10,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-1039.36,Internal Expense,N/A,EXPENSE
2026-03-10,Zachodniopomorskie,Cow Milk (HL),24.33,201.9362,81.7583,4913.11,2923.93,Processing Plant,Skup,INCOME
2026-03-10,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.2785,33.4901,166.56,99.58,Farmer's Market,RHD,INCOME
2026-03-11,Zachodniopomorskie,Agricultural Fuel (liter),107.5,0.0,5.8,0.0,-623.5,Internal Expense,N/A,EXPENSE
2026-03-11,Zachodniopomorskie,Cattle Feed (kg),1483.4,0.0,1.45,0.0,-2150.93,,N/A,EXPENSE
2026-03-11,Zachodniopomorskie,Cow Milk (HL),20.76,216.6581,84.715,4497.82,2739.14,Food Wholesaler,Skup,INCOME
2026-03-11,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,61.0951,33.9496,183.29,81.44,Processing Plant,Skup,INCOME
2026-03-12,Zachodniopomorskie,Agricultural Fuel (liter),57.3,0.0,5.8,0.0,-332.34,Internal Expense,N/A,EXPENSE
2026-03-12,Zachodniopomorskie,Cattle Feed (kg),670.0,0.0,1.45,0.0,-971.5,Internal Expense,N/A,EXPENSE
2026-03-12,Zachodniopomorskie,Cow Milk (HL),16.2,217.5989,85.2539,3525.1,2143.99,Processing Plant,Skup,INCOME
2026-03-12,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.0327,32.0384,260.13,131.98,Meat Factory,Skup,INCOME
2026-03-13,Zachodniopomorskie,Agricultural Fuel (liter),69.6,0.0,5.8,0.0,-403.68,Internal Expense,N/A,EXPENSE
2026-03-13,Zachodniopomorskie,Cattle Feed (kg),1230.6,0.0,1.45,0.0,-1784.37,Internal Expense,N/A,EXPENSE
2026-03-13,Zachodniopomorskie,Cow Milk (HL),22.0,208.473,79.3428,4586.41,2840.87,Agricultural Wholesale,Skup,INCOME
2026-03-13,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.6965,35.101,246.79,106.39,Processing Plant,Skup,INCOME
